path,version,stage,nplayers,chars,last_frame,ucf
Gang-Steals\40\Game_20190309T170602.slp,1.7.1,8,2,0 0,1512,1
Gang-Steals\40\Game_20190309T170643.slp,1.7.1,3,2,0 20,8386,1
Gang-Steals\40\Game_20190309T170917.slp,1.7.1,2,2,0 20,8380,1
Gang-Steals\40\Game_20190309T171153.slp,1.7.1,3,2,0 2,10044,1
Gang-Steals\40\Game_20190309T171459.slp,1.7.1,28,2,0 0,10240,1
Gang-Steals\40\Game_20190309T171802.slp,1.7.1,8,2,0 0,7740,1
Gang-Steals\40\Game_20190309T172028.slp,1.7.1,31,2,0 0,149,1
Gang-Steals\40\Game_20190309T172041.slp,1.7.1,31,2,0 0,7005,1
Gang-Steals\40\Game_20190309T172254.slp,1.7.1,32,2,0 0,10595,1
Gang-Steals\40\Game_20190309T172626.slp,1.7.1,28,2,0 0,7822,1
Gang-Steals\40\Game_20190309T172856.slp,1.7.1,3,2,6 0,11071,1
Gang-Steals\40\Game_20190309T173259.slp,1.7.1,31,2,0 0,4181,1
Gang-Steals\40\Game_20190309T173516.slp,1.7.1,28,2,2 14,14395,1
Gang-Steals\40\Game_20190309T173933.slp,1.7.1,3,2,2 14,8395,1
Gang-Steals\40\Game_20190309T174207.slp,1.7.1,31,2,2 14,10293,1
Gang-Steals\40\Game_20190309T174750.slp,1.7.1,31,2,2 14,9024,1
Gang-Steals\40\Game_20190309T175039.slp,1.7.1,2,2,2 14,2,1
Gang-Steals\40\Game_20190309T175051.slp,1.7.1,28,2,2 14,9267,1
Gang-Steals\40\Game_20190309T175532.slp,1.7.1,8,2,12 7,10502,1
Gang-Steals\5\Game_20190309T092730.slp,1.7.1,2,2,20 15,6965,1
Gang-Steals\5\Game_20190309T092952.slp,1.7.1,32,2,20 15,8806,1
Gang-Steals\5\Game_20190309T093234.slp,1.7.1,3,2,0 15,11691,1
Gang-Steals\5\Game_20190309T093605.slp,1.7.1,31,2,0 15,7718,1
Gang-Steals\5\Game_20190309T093834.slp,1.7.1,8,2,0 15,6780,1
Gang-Steals\5\Game_20190309T094042.slp,1.7.1,28,2,9 15,8641,1
Gang-Steals\5\Game_20190309T094320.slp,1.7.1,8,2,9 15,10683,1
Gang-Steals\5\Game_20190309T094633.slp,1.7.1,2,2,0 15,7170,1
Gang-Steals\5\Game_20190309T094847.slp,1.7.1,31,2,0 15,8569,1
Gang-Steals\5\Game_20190309T095125.slp,1.7.1,32,2,0 15,12021,1
Gang-Steals\5\Game_20190309T095503.slp,1.7.1,28,2,9 15,7905,1
Gang-Steals\5\Game_20190309T100248.slp,1.7.1,3,2,15 2,4073,1
Gang-Steals\5\Game_20190309T100413.slp,1.7.1,28,2,15 2,2893,1
Gang-Steals\5\Game_20190309T100522.slp,1.7.1,2,2,15 2,2118,1
Gang-Steals\5\Game_20190309T100712.slp,1.7.1,31,2,15 19,1216,1
Gang-Steals\5\Game_20190309T100748.slp,1.7.1,31,2,15 19,7012,1
Gang-Steals\5\Game_20190309T100959.slp,1.7.1,2,2,15 19,8688,1
Gang-Steals\5\Game_20190309T101409.slp,1.7.1,31,2,15 12,2752,1
Gang-Steals\5\Game_20190309T101509.slp,1.7.1,31,2,15 12,13218,1
Gang-Steals\5\Game_20190309T101903.slp,1.7.1,8,2,15 12,11401,1
Gang-Steals\5\Game_20190309T102535.slp,1.7.1,31,2,20 2,8641,1
Gang-Steals\5\Game_20190309T102825.slp,1.7.1,8,2,20 2,10003,1
Gang-Steals\5\Game_20190309T103240.slp,1.7.1,32,2,15 15,13105,1
Gang-Steals\5\Game_20190309T103635.slp,1.7.1,2,2,15 15,13877,1
Gang-Steals\5\Game_20190309T104113.slp,1.7.1,8,2,15 15,17461,1
Gang-Steals\5\Game_20190309T104819.slp,1.7.1,31,2,14 9,7523,1
Gang-Steals\5\Game_20190309T105101.slp,1.7.1,2,2,14 9,10172,1
Gang-Steals\5\Game_20190309T105911.slp,1.7.1,28,2,14 2,2069,1
Gang-Steals\5\Game_20190309T105955.slp,1.7.1,28,2,14 2,11240,1
Gang-Steals\5\Game_20190309T110320.slp,1.7.1,3,2,14 2,16307,1
Gang-Steals\5\Game_20190309T110923.slp,1.7.1,8,2,2 9,1820,1
Gang-Steals\5\Game_20190309T111022.slp,1.7.1,8,2,2 9,6244,1
Gang-Steals\5\Game_20190309T111220.slp,1.7.1,2,2,2 9,8011,1
Gang-Steals\5\Game_20190309T112838.slp,1.7.1,28,2,19 2,11559,1
Gang-Steals\5\Game_20190309T113208.slp,1.7.1,2,2,19 2,8935,1
Gang-Steals\5\Game_20190309T113727.slp,1.7.1,8,2,19 0,15089,1
Gang-Steals\5\Game_20190309T114155.slp,1.7.1,31,2,19 0,15223,1
Gang-Steals\5\Game_20190309T114800.slp,1.7.1,31,2,9 0,4309,1
Gang-Steals\5\Game_20190309T114951.slp,1.7.1,8,2,9 0,1650,1
Gang-Steals\5\Game_20190309T115108.slp,1.7.1,31,2,19 0,3429,1
Gang-Steals\5\Game_20190309T115230.slp,1.7.1,8,2,19 0,9524,1
Gang-Steals\5\Game_20190309T115544.slp,1.7.1,31,2,19 0,12681,1
Gang-Steals\5\Game_20190309T115952.slp,1.7.1,3,2,19 0,10768,1
Gang-Steals\5\Game_20190309T120636.slp,1.7.1,31,2,14 9,10614,1
Gang-Steals\5\Game_20190309T120947.slp,1.7.1,2,2,14 9,11093,1
Gang-Steals\5\Game_20190309T121441.slp,1.7.1,31,2,25 14,14562,1
Gang-Steals\5\Game_20190309T121858.slp,1.7.1,3,2,25 14,13189,1
Gang-Steals\5\Game_20190309T122527.slp,1.7.1,31,2,14 2,7209,1
Gang-Steals\5\Game_20190309T122751.slp,1.7.1,31,2,14 2,3552,1
Gang-Steals\5\Game_20190309T122927.slp,1.7.1,31,2,14 2,7357,1
Gang-Steals\5\Game_20190309T123143.slp,1.7.1,31,2,14 2,11619,1
Gang-Steals\5\Game_20190309T123848.slp,1.7.1,31,2,12 19,3752,1
Gang-Steals\5\Game_20190309T124038.slp,1.7.1,31,2,12 19,16396,1
Gang-Steals\5\Game_20190309T124544.slp,1.7.1,32,2,12 19,12663,1
Gang-Steals\5\Game_20190309T124944.slp,1.7.1,32,2,12 19,13259,1
Gang-Steals\5\Game_20190309T131708.slp,1.7.1,3,2,19 16,1980,1
Gang-Steals\5\Game_20190309T131922.slp,1.7.1,3,4,2 19 22 16,10206,1
Gang-Steals\5\Game_20190309T132245.slp,1.7.1,3,4,2 19 22 16,8409,1
Gang-Steals\5\Game_20190309T133354.slp,1.7.1,31,2,20 25,7555,1
Gang-Steals\5\Game_20190309T133614.slp,1.7.1,28,2,20 25,28800,1
Gang-Steals\5\Game_20190309T155454.slp,1.7.1,28,2,20 9,10856,1
Gang-Steals\5\Game_20190309T155811.slp,1.7.1,2,2,20 19,7647,1
Gang-Steals\5\Game_20190309T160036.slp,1.7.1,3,2,20 19,7281,1
Gang-Steals\5\Game_20190309T160304.slp,1.7.1,31,2,20 9,2287,1
Gang-Steals\5\Game_20190309T161532.slp,1.7.1,8,2,9 20,4622,1
Gang-Steals\5\Game_20190309T161705.slp,1.7.1,32,2,9 20,5490,1
Gang-Steals\5\Game_20190309T161856.slp,1.7.1,28,2,9 20,6050,1
Gang-Steals\6\Game_20190309T100344.slp,1.7.1,31,2,9 12,4759,1
Gang-Steals\6\Game_20190309T100552.slp,1.7.1,31,2,9 12,8350,1
Gang-Steals\6\Game_20190309T100826.slp,1.7.1,8,2,9 12,8044,1
Gang-Steals\6\Game_20190309T101843.slp,1.7.1,31,2,9 18,133,1
Gang-Steals\6\Game_20190309T101906.slp,1.7.1,31,2,9 19,3886,1
Gang-Steals\6\Game_20190309T102038.slp,1.7.1,2,2,9 19,13103,1
Gang-Steals\6\Game_20190309T102436.slp,1.7.1,32,2,9 19,11131,1
Gang-Steals\6\Game_20190309T103052.slp,1.7.1,31,2,12 9,6792,1
Gang-Steals\6\Game_20190309T103301.slp,1.7.1,8,2,12 9,7927,1
Gang-Steals\6\Game_20190309T103757.slp,1.7.1,31,2,12 9,1019,1
Gang-Steals\6\Game_20190309T103922.slp,1.7.1,31,2,2 15,13231,1
Gang-Steals\6\Game_20190309T104329.slp,1.7.1,32,2,2 20,10095,1
Gang-Steals\6\Game_20190309T104807.slp,1.7.1,8,2,12 9,4151,1
Gang-Steals\6\Game_20190309T105035.slp,1.7.1,31,2,12 15,14967,1
Gang-Steals\6\Game_20190309T105457.slp,1.7.1,2,2,12 15,20961,1
Gang-Steals\6\Game_20190309T110147.slp,1.7.1,31,2,15 2,3671,1
Gang-Steals\6\Game_20190309T110257.slp,1.7.1,31,2,15 2,7267,1
Gang-Steals\6\Game_20190309T110507.slp,1.7.1,2,2,15 2,7478,1
Gang-Steals\6\Game_20190309T110740.slp,1.7.1,3,2,15 2,15218,1
Gang-Steals\6\Game_20190309T111954.slp,1.7.1,31,2,2 2,1658,1
Gang-Steals\6\Game_20190309T112034.slp,1.7.1,32,2,2 2,10497,1
Gang-Steals\6\Game_20190309T112414.slp,1.7.1,3,2,2 2,7127,1
Gang-Steals\6\Game_20190309T113400.slp,1.7.1,31,2,2 9,14207,1
Gang-Steals\6\Game_20190309T113830.slp,1.7.1,2,2,2 9,11205,1
Gang-Steals\6\Game_20190309T114202.slp,1.7.1,28,2,2 9,10229,1
Gang-Steals\6\Game_20190309T114635.slp,1.7.1,31,2,15 19,4106,1
Gang-Steals\6\Game_20190309T114800.slp,1.7.1,31,2,15 19,9662,1
Gang-Steals\6\Game_20190309T115103.slp,1.7.1,32,2,2 19,7857,1
Gang-Steals\6\Game_20190309T115444.slp,1.7.1,31,2,20 9,11052,1
Gang-Steals\6\Game_20190309T115805.slp,1.7.1,28,2,20 9,18443,1
Gang-Steals\6\Game_20190309T120330.slp,1.7.1,2,2,20 9,14297,1
Gang-Steals\6\Game_20190309T121031.slp,1.7.1,31,2,20 9,14426,1
Gang-Steals\6\Game_20190309T121452.slp,1.7.1,3,2,20 9,10065,1
Gang-Steals\6\Game_20190309T121754.slp,1.7.1,2,2,20 9,12855,1
Gang-Steals\6\Game_20190309T122428.slp,1.7.1,31,2,2 12,2300,1
Gang-Steals\6\Game_20190309T122520.slp,1.7.1,28,2,2 12,12889,1
Gang-Steals\6\Game_20190309T122909.slp,1.7.1,2,2,2 12,10302,1
Gang-Steals\6\Game_20190309T123350.slp,1.7.1,31,2,2 0,4039,1
Gang-Steals\6\Game_20190309T123519.slp,1.7.1,32,2,2 0,9463,1
Gang-Steals\6\Game_20190309T123815.slp,1.7.1,31,2,2 0,10557,1
Gang-Steals\6\Game_20190309T124452.slp,1.7.1,8,2,20 2,8310,1
Gang-Steals\6\Game_20190309T124726.slp,1.7.1,8,2,20 2,8641,1
Gang-Steals\6\Game_20190309T125223.slp,1.7.1,31,2,0 2,10261,1
Gang-Steals\6\Game_20190309T125528.slp,1.7.1,8,2,0 2,8669,1
Gang-Steals\6\Game_20190309T125810.slp,1.7.1,28,2,0 2,11029,1
Gang-Steals\6\Game_20190309T150619.slp,1.7.1,31,2,14 2,7027,1
Gang-Steals\6\Game_20190309T150858.slp,1.7.1,8,2,14 2,12480,1
Gang-Steals\6\Game_20190309T151242.slp,1.7.1,8,2,14 2,9925,1
Gang-Steals\6\Game_20190309T151714.slp,1.7.1,32,2,15 2,4520,1
Gang-Steals\6\Game_20190309T151844.slp,1.7.1,31,2,2 2,5154,1
Gang-Steals\6\Game_20190309T152547.slp,1.7.1,28,2,9 0,14214,1
Gang-Steals\6\Game_20190309T152957.slp,1.7.1,2,2,9 0,7007,1
Gang-Steals\6\Game_20190309T153208.slp,1.7.1,3,2,9 0,11481,1
Gang-Steals\6\Game_20190309T153533.slp,1.7.1,31,2,9 0,11918,1
Gang-Steals\6\Game_20190309T153906.slp,1.7.1,8,2,9 0,9714,1
Gang-Steals\6\Game_20190309T154202.slp,1.7.1,32,2,9 0,5956,1
Gang-Steals\6\Game_20190309T154356.slp,1.7.1,3,2,9 0,15370,1
Gang-Steals\6\Game_20190309T154826.slp,1.7.1,31,2,9 0,11375,1
Gang-Steals\6\Game_20190309T155205.slp,1.7.1,28,2,9 2,18877,1
Gang-Steals\6\Game_20190309T155733.slp,1.7.1,2,2,9 0,12190,1
Gang-Steals\6\Game_20190309T160114.slp,1.7.1,32,2,2 0,8232,1
Gang-Steals\6\Game_20190309T160346.slp,1.7.1,31,2,9 2,12981,1
Gang-Steals\6\Game_20190309T160738.slp,1.7.1,3,2,2 0,10976,1
Gang-Steals\6\Game_20190309T161057.slp,1.7.1,8,2,9 2,11905,1
Gang-Steals\6\Game_20190309T161432.slp,1.7.1,28,2,9 0,10238,1
Gang-Steals\6\Game_20190309T161738.slp,1.7.1,2,2,2 0,7603,1
Gang-Steals\6\Game_20190309T162003.slp,1.7.1,2,2,9 2,15860,1
Gang-Steals\6\Game_20190309T162453.slp,1.7.1,31,2,9 2,957,1
Gang-Steals\7\Game_20190309T084255.slp,1.7.1,31,2,2 12,1567,1
Gang-Steals\7\Game_20190309T084344.slp,1.7.1,8,2,2 9,6907,1
Gang-Steals\7\Game_20190309T084552.slp,1.7.1,2,2,2 19,12353,1
Gang-Steals\7\Game_20190309T084934.slp,1.7.1,31,2,2 19,10729,1
Gang-Steals\7\Game_20190309T085247.slp,1.7.1,32,2,2 19,13395,1
Gang-Steals\7\Game_20190309T085650.slp,1.7.1,31,2,14 2,7329,1
Gang-Steals\7\Game_20190309T085910.slp,1.7.1,31,2,14 15,7355,1
Gang-Steals\7\Game_20190309T090127.slp,1.7.1,31,2,14 0,8466,1
Gang-Steals\7\Game_20190309T090409.slp,1.7.1,31,2,14 9,169,1
Gang-Steals\7\Game_20190309T090428.slp,1.7.1,3,2,14 2,10486,1
Gang-Steals\7\Game_20190309T090736.slp,1.7.1,28,2,14 2,12864,1
Gang-Steals\7\Game_20190309T091121.slp,1.7.1,31,2,14 2,12004,1
Gang-Steals\7\Game_20190309T091459.slp,1.7.1,8,2,14 2,13101,1
Gang-Steals\7\Game_20190309T091900.slp,1.7.1,32,2,14 2,10672,1
Gang-Steals\7\Game_20190309T093139.slp,1.7.1,31,2,12 2,26562,1
Gang-Steals\7\Game_20190309T093952.slp,1.7.1,3,2,7 2,5624,1
Gang-Steals\7\Game_20190309T094142.slp,1.7.1,28,2,7 2,9031,1
Gang-Steals\7\Game_20190309T094428.slp,1.7.1,2,2,7 2,6210,1
Gang-Steals\7\Game_20190309T094627.slp,1.7.1,8,2,20 25,8546,1
Gang-Steals\7\Game_20190309T094908.slp,1.7.1,3,2,7 25,11578,1
Gang-Steals\7\Game_20190309T095237.slp,1.7.1,32,2,7 25,8851,1
Gang-Steals\7\Game_20190309T095559.slp,1.7.1,28,2,7 25,11209,1
Gang-Steals\7\Game_20190309T100731.slp,1.7.1,31,2,9 12,4964,1
Gang-Steals\7\Game_20190309T100932.slp,1.7.1,31,2,9 12,15981,1
Gang-Steals\7\Game_20190309T101426.slp,1.7.1,3,2,9 12,18723,1
Gang-Steals\7\Game_20190309T102016.slp,1.7.1,2,2,9 12,15917,1
Gang-Steals\7\Game_20190309T102732.slp,1.7.1,2,2,9 19,11893,1
Gang-Steals\7\Game_20190309T103136.slp,1.7.1,31,2,9 19,5379,1
Gang-Steals\7\Game_20190309T103349.slp,1.7.1,8,2,9 19,6304,1
Gang-Steals\7\Game_20190309T103756.slp,1.7.1,31,2,2 0,8530,1
Gang-Steals\7\Game_20190309T104033.slp,1.7.1,2,2,2 0,5878,1
Gang-Steals\7\Game_20190309T104340.slp,1.7.1,31,2,9 9,10073,1
Gang-Steals\7\Game_20190309T104644.slp,1.7.1,3,2,9 9,16175,1
Gang-Steals\7\Game_20190309T105141.slp,1.7.1,28,2,2 9,11703,1
Gang-Steals\7\Game_20190309T105626.slp,1.7.1,31,2,12 9,8241,1
Gang-Steals\7\Game_20190309T105854.slp,1.7.1,8,2,12 9,9976,1
Gang-Steals\7\Game_20190309T110155.slp,1.7.1,3,2,12 9,13430,1
Gang-Steals\7\Game_20190309T110641.slp,1.7.1,31,2,12 12,11526,1
Gang-Steals\7\Game_20190309T111026.slp,1.7.1,3,2,12 12,8188,1
Gang-Steals\7\Game_20190309T111632.slp,1.7.1,28,2,20 2,3659,1
Gang-Steals\7\Game_20190309T112539.slp,1.7.1,3,2,20 25,10332,1
Gang-Steals\7\Game_20190309T112846.slp,1.7.1,2,2,20 25,4239,1
Gang-Steals\7\Game_20190309T113258.slp,1.7.1,8,2,20 2,65,1
Gang-Steals\7\Game_20190309T113312.slp,1.7.1,8,2,20 2,9306,1
Gang-Steals\7\Game_20190309T113606.slp,1.7.1,3,2,20 2,10716,1
Gang-Steals\7\Game_20190309T114111.slp,1.7.1,8,2,0 20,3500,1
Gang-Steals\7\Game_20190309T114221.slp,1.7.1,8,2,0 20,7622,1
Gang-Steals\7\Game_20190309T114443.slp,1.7.1,3,2,0 20,8413,1
Gang-Steals\7\Game_20190309T114846.slp,1.7.1,8,2,9 3,2002,1
Gang-Steals\7\Game_20190309T114938.slp,1.7.1,8,2,9 3,10382,1
Gang-Steals\7\Game_20190309T115248.slp,1.7.1,32,2,9 3,11804,1
Gang-Steals\7\Game_20190309T115926.slp,1.7.1,31,2,0 19,15048,1
Gang-Steals\7\Game_20190309T120401.slp,1.7.1,8,2,0 19,11043,1
Gang-Steals\7\Game_20190309T120914.slp,1.7.1,31,2,22 0,3287,1
Gang-Steals\7\Game_20190309T121024.slp,1.7.1,8,2,22 0,15674,1
Gang-Steals\7\Game_20190309T121523.slp,1.7.1,3,2,2 0,13687,1
Gang-Steals\7\Game_20190309T122032.slp,1.7.1,31,2,20 2,3152,1
Gang-Steals\7\Game_20190309T122138.slp,1.7.1,28,2,20 2,12737,1
Gang-Steals\7\Game_20190309T122536.slp,1.7.1,3,2,20 2,8130,1
Gang-Steals\7\Game_20190309T122812.slp,1.7.1,8,2,20 2,10860,1
Gang-Steals\7\Game_20190309T123237.slp,1.7.1,31,2,2 19,2419,1
Gang-Steals\7\Game_20190309T123352.slp,1.7.1,28,2,2 19,15301,1
Gang-Steals\7\Game_20190309T123832.slp,1.7.1,2,2,2 19,13196,1
Gang-Steals\7\Game_20190309T124235.slp,1.7.1,3,2,2 19,12196,1
Gang-Steals\7\Game_20190309T124654.slp,1.7.1,31,2,9 20,2703,1
Gang-Steals\7\Game_20190309T124755.slp,1.7.1,8,2,9 20,9126,1
Gang-Steals\7\Game_20190309T125041.slp,1.7.1,31,2,9 20,10523,1
Gang-Steals\7\Game_20190309T125449.slp,1.7.1,31,2,20 0,1926,1
Gang-Steals\7\Game_20190309T125535.slp,1.7.1,31,2,20 0,12926,1
Gang-Steals\7\Game_20190309T125938.slp,1.7.1,2,2,20 0,8991,1
Gang-Steals\7\Game_20190309T130435.slp,1.7.1,31,2,2 18,28800,1
Gang-Steals\7\Game_20190309T131256.slp,1.7.1,32,2,2 19,11494,1
Gang-Steals\7\Game_20190309T131957.slp,1.7.1,31,4,20 20 9 0,12069,1
Gang-Steals\7\Game_20190309T132402.slp,1.7.1,8,4,20 20 2 0,9715,1
Gang-Steals\7\Game_20190309T132931.slp,1.7.1,31,4,15 11 20 0,4543,1
Gang-Steals\7\Game_20190309T133131.slp,1.7.1,31,4,15 11 20 0,6664,1
Gang-Steals\7\Game_20190309T133350.slp,1.7.1,28,4,15 11 20 0,8889,1
Gang-Steals\7\Game_20190309T133927.slp,1.7.1,31,4,19 20 19 9,14168,1
Gang-Steals\7\Game_20190309T134356.slp,1.7.1,28,4,19 20 19 9,13499,1
Gang-Steals\7\Game_20190309T135147.slp,1.7.1,31,4,19 11 20 12,8731,1
Gang-Steals\7\Game_20190309T135527.slp,1.7.1,8,4,2 11 20 12,12828,1
Gang-Steals\7\Game_20190309T140642.slp,1.7.1,3,4,12 11 20 19,10492,1
Gang-Steals\7\Game_20190309T140949.slp,1.7.1,31,4,12 11 20 19,10638,1
Gang-Steals\7\Game_20190309T141312.slp,1.7.1,28,4,12 11 20 19,13388,1
Gang-Steals\7\Game_20190309T141714.slp,1.7.1,3,4,2 11 20 19,11523,1
Gang-Steals\7\Game_20190309T142051.slp,1.7.1,32,2,11 20,18905,1
Gang-Steals\7\Game_20190309T142627.slp,1.7.1,31,2,11 20,8231,1
Gang-Steals\7\Game_20190309T143909.slp,1.7.1,8,4,2 11 20 14,11657,1
Gang-Steals\7\Game_20190309T144258.slp,1.7.1,32,4,2 11 20 14,11416,1
Gang-Steals\7\Game_20190309T144630.slp,1.7.1,31,4,2 11 20 14,10778,1
Gang-Steals\7\Game_20190309T144956.slp,1.7.1,32,4,2 11 20 14,10715,1
Gang-Steals\7\Game_20190309T145318.slp,1.7.1,28,4,2 11 20 14,13636,1
Gang-Steals\7\Game_20190309T145725.slp,1.7.1,3,4,2 11 20 14,10839,1
Gang-Steals\7\Game_20190309T150121.slp,1.7.1,32,4,14 14 14 14,1750,1
Gang-Steals\7\Game_20190309T150205.slp,1.7.1,2,4,14 14 14 14,5584,1
Gang-Steals\8\Game_20190309T094928.slp,1.7.1,8,2,15 15,11030,1
Gang-Steals\8\Game_20190309T095248.slp,1.7.1,3,2,15 15,14340,1
Gang-Steals\8\Game_20190309T095706.slp,1.7.1,28,2,15 15,6696,1
Gang-Steals\8\Game_20190309T100331.slp,1.7.1,31,4,0 5 22 15,11193,1
Gang-Steals\8\Game_20190309T100700.slp,1.7.1,31,4,21 20 0 15,7478,1
Gang-Steals\8\Game_20190309T101007.slp,1.7.1,31,4,15 0 0 15,8281,1
Gang-Steals\8\Game_20190309T101245.slp,1.7.1,31,4,15 0 0 15,9518,1
Gang-Steals\8\Game_20190309T101536.slp,1.7.1,31,4,15 0 0 15,8660,1
Gang-Steals\8\Game_20190309T102511.slp,1.7.1,31,4,15 0 0 15,4157,1
Gang-Steals\8\Game_20190309T105829.slp,1.7.1,8,2,2 9,2820,1
Gang-Steals\8\Game_20190309T150622.slp,1.7.1,24,2,15 9,8,1
Gang-Steals\8\Game_20190309T150642.slp,1.7.1,31,2,15 9,117,1
Gang-Steals\8\Game_20190309T150658.slp,1.7.1,2,2,15 9,8659,1
Gang-Steals\8\Game_20190309T150938.slp,1.7.1,32,2,15 9,11617,1
Gang-Steals\8\Game_20190309T151306.slp,1.7.1,28,2,15 9,11376,1
Gang-Steals\8\Game_20190309T151630.slp,1.7.1,2,2,15 9,11871,1
Gang-Steals\8\Game_20190309T152004.slp,1.7.1,8,2,15 9,6241,1
Gang-Steals\8\Game_20190309T152211.slp,1.7.1,32,2,20 25,12151,1
Gang-Steals\8\Game_20190309T152555.slp,1.7.1,3,2,15 2,10040,1
Gang-Steals\8\Game_20190309T152907.slp,1.7.1,31,2,20 20,10920,1
Gang-Steals\8\Game_20190309T153229.slp,1.7.1,32,2,20 20,10816,1
Gang-Steals\8\Game_20190309T153546.slp,1.7.1,2,2,9 20,12372,1
Gang-Steals\8\Game_20190309T153929.slp,1.7.1,8,2,15 20,6391,1
Gang-Steals\8\Game_20190309T154132.slp,1.7.1,31,2,15 9,1823,1
Gang-Steals\8\Game_20190309T154504.slp,1.7.1,3,2,14 20,9985,1
Gang-Steals\8\Game_20190309T154805.slp,1.7.1,28,2,14 20,10845,1
Gang-Steals\8\Game_20190309T155121.slp,1.7.1,3,2,14 20,11149,1
Gang-Steals\8\Game_20190309T155444.slp,1.7.1,31,2,14 20,10126,1
Gang-Steals\8\Game_20190309T155839.slp,1.7.1,28,2,0 20,6955,1
Gang-Steals\8\Game_20190309T160047.slp,1.7.1,8,2,0 20,10035,1
Gang-Steals\8\Game_20190309T160350.slp,1.7.1,32,2,0 20,7472,1
Gang-Steals\8\Game_20190309T160608.slp,1.7.1,2,2,0 20,9490,1
Gang-Steals\8\Game_20190309T160903.slp,1.7.1,31,2,0 20,8528,1
Gang-Steals\8\Game_20190309T161143.slp,1.7.1,8,2,0 20,6707,1
Gang-Steals\8\Game_20190309T161349.slp,1.7.1,28,2,0 20,11911,1
Gang-Steals\8\Game_20190309T161722.slp,1.7.1,2,2,0 20,8218,1
Gang-Steals\8\Game_20190309T161957.slp,1.7.1,32,2,0 20,8803,1
Gang-Steals\8\Game_20190309T162242.slp,1.7.1,3,2,0 20,6539,1
Gang-Steals\8\Game_20190309T162451.slp,1.7.1,2,2,20 2,8320,1
Gang-Steals\8\Game_20190309T162725.slp,1.7.1,28,2,20 2,7963,1
Gang-Steals\8\Game_20190309T162953.slp,1.7.1,8,2,20 2,7411,1
Gang-Steals\8\Game_20190309T163213.slp,1.7.1,32,2,20 20,9575,1
Gang-Steals\8\Game_20190309T163510.slp,1.7.1,31,2,20 20,9374,1
Gang-Steals\8\Game_20190309T163801.slp,1.7.1,3,2,20 20,8533,1
Gang-Steals\8\Game_20190309T164039.slp,1.7.1,8,2,20 20,6574,1
Gang-Steals\8\Game_20190309T164245.slp,1.7.1,31,2,20 20,8407,1
Gang-Steals\8\Game_20190309T164523.slp,1.7.1,28,2,20 20,266,1
Gang-Steals\9\Game_20190309T074926.slp,1.7.1,31,2,2 2,3052,1
Gang-Steals\9\Game_20190309T075033.slp,1.7.1,32,2,19 7,12940,1
Gang-Steals\9\Game_20190309T075442.slp,1.7.1,31,2,12 7,12374,1
Gang-Steals\9\Game_20190309T075844.slp,1.7.1,3,2,2 19,10807,1
Gang-Steals\9\Game_20190309T080159.slp,1.7.1,2,2,19 19,10560,1
Gang-Steals\9\Game_20190309T093458.slp,1.7.1,8,2,2 2,3519,1
Gang-Steals\9\Game_20190309T093612.slp,1.7.1,28,2,2 2,4095,1
Gang-Steals\9\Game_20190309T093734.slp,1.7.1,28,2,2 2,2845,1
Gang-Steals\9\Game_20190309T100225.slp,1.7.1,31,2,2 20,7586,1
Gang-Steals\9\Game_20190309T100446.slp,1.7.1,32,2,2 20,3887,1
Gang-Steals\9\Game_20190309T100703.slp,1.7.1,28,2,20 15,3871,1
Gang-Steals\9\Game_20190309T100904.slp,1.7.1,31,2,20 15,8516,1
Gang-Steals\9\Game_20190309T101141.slp,1.7.1,32,2,20 15,7308,1
Gang-Steals\9\Game_20190309T101536.slp,1.7.1,31,2,0 9,4157,1
Gang-Steals\9\Game_20190309T101731.slp,1.7.1,8,2,0 0,24153,1
Gang-Steals\9\Game_20190309T102457.slp,1.7.1,31,2,0 0,18019,1
Gang-Steals\9\Game_20190309T103104.slp,1.7.1,31,2,2 9,5526,1
Gang-Steals\9\Game_20190309T103312.slp,1.7.1,8,2,2 9,8198,1
Gang-Steals\9\Game_20190309T103603.slp,1.7.1,2,2,2 9,7241,1
Gang-Steals\9\Game_20190309T104001.slp,1.7.1,2,2,2 15,4324,1
Gang-Steals\9\Game_20190309T104130.slp,1.7.1,31,2,2 15,9384,1
Gang-Steals\9\Game_20190309T104423.slp,1.7.1,31,2,2 15,6553,1
Gang-Steals\9\Game_20190309T104759.slp,1.7.1,31,2,2 2,16968,1
Gang-Steals\9\Game_20190309T105408.slp,1.7.1,31,2,2 2,11502,1
Gang-Steals\9\Game_20190309T105746.slp,1.7.1,31,2,2 15,4893,1
Gang-Steals\9\Game_20190309T110005.slp,1.7.1,31,2,2 9,4167,1
Gang-Steals\9\Game_20190309T110127.slp,1.7.1,31,2,2 9,12572,1
Gang-Steals\9\Game_20190309T110516.slp,1.7.1,2,2,2 9,13554,1
Gang-Steals\9\Game_20190309T110919.slp,1.7.1,28,2,2 9,12686,1
Gang-Steals\9\Game_20190309T111310.slp,1.7.1,31,2,2 11,10876,1
Gang-Steals\9\Game_20190309T111643.slp,1.7.1,31,2,2 2,6060,1
Gang-Steals\9\Game_20190309T111839.slp,1.7.1,32,2,2 2,8722,1
Gang-Steals\9\Game_20190309T112120.slp,1.7.1,3,2,2 2,8522,1
Gang-Steals\9\Game_20190309T112358.slp,1.7.1,2,2,2 2,6067,1
